,weapon_type,officer_id,officer_race,subject_perceived_race,initial_call_type,final_call_type,call_type,precinct,sector,beat,incident_year,incident_month,officer_age,12am_6am,7am_12pm,1pm_6pm,7pm_11pm,officer_gender__M,subject_perceived_gender__M,subject_perceived_gender__Unable to Determine,arrest_flag__Y,frisk_flag__Y,dif_race__Y,dif_gender__Y,repeat_offenders__Y,subject_age_group__1_17,subject_age_group__26_35,subject_age_group__36_45,subject_age_group__46_55,subject_age_group__56_up,subject_age_group__Unknown,field_contact__y,offense_report__y
41297,5,1017,2,7,64,52,3,0,6,18,5,4,7,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
41298,5,444,7,5,123,87,0,5,32,96,5,4,13,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0
41299,2,1065,1,1,14,47,0,6,4,14,5,4,16,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
41300,2,532,7,1,162,47,0,6,24,76,5,8,10,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
41301,5,685,7,7,116,93,0,6,4,16,5,4,23,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
41302,5,1029,7,7,136,113,2,6,18,54,5,4,6,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
41303,5,1043,7,1,147,93,0,6,14,44,5,4,10,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
41304,5,258,2,1,48,42,0,6,14,44,5,6,23,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
41305,5,944,7,7,135,42,3,6,4,16,5,4,10,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
41306,5,1023,2,5,162,93,0,2,22,68,5,5,3,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0
41307,5,997,3,5,127,73,0,6,18,58,5,5,10,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
41308,5,969,2,7,135,95,0,6,24,72,5,5,5,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
41309,5,695,7,7,64,53,0,2,22,70,5,5,13,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
41310,5,482,7,1,48,80,3,6,4,14,5,5,14,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
41312,5,1006,7,7,137,98,3,6,4,16,5,5,3,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
41313,5,860,0,5,55,42,0,3,8,26,5,5,7,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
41314,5,682,3,1,6,25,3,6,24,76,5,5,6,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
41315,5,550,7,7,161,116,2,6,14,46,5,5,11,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
41316,5,1093,3,5,27,22,2,1,16,52,5,5,7,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
41317,2,1003,7,5,17,57,0,1,20,62,5,5,10,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0
41318,5,821,7,0,46,44,0,2,28,86,5,5,11,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
41319,5,962,3,1,12,93,0,0,10,34,5,5,5,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0
41320,5,523,0,7,116,82,0,6,24,74,5,7,12,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
41321,5,839,7,7,136,113,2,1,30,92,5,6,9,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
41322,5,408,0,1,6,92,1,2,26,80,5,6,17,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
41323,5,935,7,7,136,116,2,6,18,54,5,7,15,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
41324,5,109,7,5,135,25,3,6,4,16,5,6,32,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
41326,5,675,3,7,137,95,3,6,4,14,5,6,16,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0
41327,5,1084,7,0,136,20,2,6,14,46,5,6,6,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
41328,5,1004,3,7,15,44,0,1,16,48,5,6,4,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
41329,5,1004,3,7,147,83,0,1,30,90,5,7,4,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
41330,2,170,7,7,34,25,0,1,16,50,5,7,37,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
41331,5,1024,7,1,123,14,0,1,30,92,5,8,8,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
41332,5,976,2,7,34,83,0,6,14,44,5,8,12,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
41333,5,981,7,4,139,12,0,6,14,46,5,8,7,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0
41334,5,1061,7,5,78,58,2,3,8,28,5,8,2,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0
41335,5,654,7,5,162,42,0,1,20,64,5,8,15,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0
41336,5,1051,7,5,139,14,0,1,20,64,5,8,3,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
41337,2,972,7,7,137,95,0,6,4,12,5,8,18,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
41347,3,360,7,7,126,83,3,5,32,96,0,5,21,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
41359,3,505,7,7,146,93,2,6,25,73,0,6,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41475,2,529,7,7,136,113,2,0,3,7,0,3,17,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41477,3,535,5,1,128,34,0,6,15,43,0,4,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41478,3,529,7,7,132,34,3,5,32,96,0,4,17,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41480,3,529,7,7,108,34,2,0,3,7,0,4,17,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41481,3,535,5,7,36,26,0,0,3,7,0,4,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41482,3,401,7,1,17,42,0,0,11,31,0,4,9,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41483,3,401,7,1,48,42,0,0,7,23,0,4,9,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41484,3,315,0,1,48,42,0,0,7,23,0,4,12,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41485,3,429,7,7,111,80,3,0,3,7,0,4,20,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41486,2,529,7,7,135,93,3,0,3,9,0,5,17,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41487,3,469,7,7,15,47,0,1,21,63,0,5,10,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41488,3,674,7,2,17,14,0,6,5,17,0,5,8,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41489,3,660,7,7,48,44,0,1,21,63,0,5,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41490,3,660,7,4,48,44,0,1,21,63,0,5,7,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41491,3,324,7,7,34,34,0,1,31,93,0,5,18,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41492,3,482,7,7,127,99,0,6,5,15,0,5,9,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41493,3,9,7,1,139,42,3,1,1,3,0,5,32,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41494,3,419,7,7,139,12,0,2,27,81,0,5,10,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41495,3,419,7,7,139,12,0,2,27,81,0,5,10,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41496,3,423,7,1,58,44,0,1,17,51,0,5,11,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
41497,3,648,7,1,77,90,0,6,5,15,0,5,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41498,3,633,7,1,48,14,0,6,15,47,0,5,23,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41499,3,5,2,3,48,42,0,6,14,46,0,5,39,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
41500,3,333,7,7,20,113,0,6,25,75,0,5,14,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41501,3,376,7,7,128,34,0,1,21,65,0,5,9,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
41502,3,283,2,7,47,44,0,1,1,5,0,5,23,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41503,3,602,7,7,147,83,0,6,19,57,0,5,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41504,3,602,7,7,147,83,0,6,19,57,0,9,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41505,3,607,7,7,52,14,0,6,25,75,0,5,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41506,2,582,7,7,162,12,0,2,29,85,0,5,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41507,3,416,7,1,147,83,0,4,9,27,0,5,15,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41508,3,607,7,1,162,42,0,6,25,77,0,5,8,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
41509,3,226,7,1,35,34,0,1,17,53,0,5,25,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41510,2,580,7,7,139,12,0,6,19,57,0,5,21,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41511,3,580,7,1,139,12,0,6,15,47,0,6,21,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41512,3,529,7,7,108,34,3,0,11,35,0,6,17,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
41513,3,584,7,1,48,42,0,6,15,43,0,6,9,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41514,3,596,3,4,17,47,0,6,19,57,0,6,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41515,3,596,3,4,17,47,0,6,19,57,0,9,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41516,3,359,7,7,46,96,0,1,31,91,0,6,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41517,3,180,7,7,103,83,0,1,21,65,0,6,20,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41518,3,516,7,7,48,80,0,6,5,17,0,6,10,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41519,3,513,7,7,135,42,0,1,17,51,0,6,20,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
41520,3,619,7,0,47,42,0,2,27,79,0,6,6,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41521,3,619,7,0,47,42,0,2,27,79,0,6,6,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41522,3,593,7,7,153,44,0,1,13,39,0,6,12,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41523,3,574,3,7,17,42,0,1,31,93,0,6,7,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41524,3,381,7,7,135,83,0,6,15,45,0,6,23,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41525,3,402,7,7,20,42,3,1,21,61,0,6,21,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41526,3,535,5,7,147,83,0,0,7,23,0,6,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41527,3,614,0,7,33,25,0,1,1,3,0,6,8,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41528,3,401,7,0,17,14,3,6,14,46,0,6,9,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41529,3,272,7,1,150,47,0,2,27,83,0,6,12,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41530,3,582,7,1,126,34,3,2,29,87,0,6,4,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41531,3,584,7,2,48,93,0,6,25,77,0,6,9,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
41532,3,621,7,7,47,44,0,1,1,1,0,6,20,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41533,3,95,7,1,17,14,0,1,13,37,0,6,25,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41535,3,330,0,7,17,42,2,2,23,69,0,6,14,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41536,3,609,7,3,137,99,2,0,7,19,0,6,5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
41537,3,253,7,1,48,42,0,0,11,33,0,6,18,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41538,2,329,7,7,147,64,0,1,1,3,0,7,14,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41539,3,654,7,7,147,83,0,4,9,25,0,7,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41540,3,665,7,7,146,49,2,6,19,59,0,7,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41541,3,131,7,7,147,83,0,6,25,73,0,7,35,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41542,3,57,1,7,46,44,0,1,17,51,0,7,27,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41544,3,694,7,1,15,47,0,2,29,87,0,7,8,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41545,3,569,7,1,57,38,2,6,5,13,0,7,21,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41546,3,569,7,7,57,38,2,6,5,13,0,7,21,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41547,3,665,7,7,77,90,0,6,19,59,0,7,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41548,3,469,7,7,127,99,0,1,21,63,0,7,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41549,3,469,7,7,127,99,0,1,21,63,0,7,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41550,3,469,7,7,127,99,0,1,21,63,0,10,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41551,3,469,7,7,127,99,0,1,21,63,0,10,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41552,3,540,7,1,14,47,2,2,23,71,0,7,8,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41553,3,665,7,7,147,42,0,6,19,55,0,7,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41554,3,559,7,7,63,71,0,6,5,13,0,7,9,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41555,3,559,7,7,63,71,0,6,5,13,0,10,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41556,3,670,7,1,33,25,0,2,23,71,0,7,10,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41557,3,698,7,7,139,42,0,1,31,91,0,7,15,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41558,3,454,0,7,147,83,0,1,21,63,0,7,10,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41559,3,559,7,7,48,34,0,6,15,45,0,7,9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41561,3,216,7,7,34,26,0,6,5,13,0,7,20,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41562,3,698,7,7,47,44,0,1,31,95,0,7,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41563,3,392,5,1,46,114,2,2,29,89,0,7,12,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41564,2,674,7,1,162,42,0,6,15,45,0,7,8,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41565,3,505,7,7,111,169,0,6,5,17,0,7,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41566,3,584,7,7,48,42,0,6,25,77,0,7,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41567,3,368,7,4,52,104,3,1,13,41,0,8,16,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41568,3,503,1,7,100,45,3,4,34,102,0,8,26,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41569,3,618,7,1,135,93,3,2,29,89,0,8,7,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
41570,3,57,1,1,47,47,3,1,17,49,0,8,27,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41571,3,257,5,7,147,28,0,1,17,51,0,8,15,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41573,3,458,7,7,86,104,2,1,21,65,0,8,13,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41574,2,353,7,7,135,93,3,6,25,73,0,8,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41575,2,353,7,7,135,93,3,6,25,73,0,8,18,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41576,3,1,7,0,48,142,2,1,1,1,0,8,46,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41577,3,51,7,1,162,116,0,6,15,45,0,8,27,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41578,3,532,7,1,17,47,0,6,15,43,0,8,5,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
41579,3,532,7,1,17,47,0,6,15,43,0,8,5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41580,3,494,2,0,135,42,0,4,9,29,0,8,26,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41581,3,612,5,5,137,58,2,6,19,55,0,8,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41582,3,612,5,5,137,58,2,6,19,55,0,10,6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41583,2,674,7,7,147,114,0,6,15,47,0,8,8,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41584,3,365,7,1,136,70,2,6,15,45,0,8,15,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41586,3,93,7,7,136,114,2,6,19,57,0,8,34,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41587,3,126,7,7,135,94,0,1,1,3,0,9,29,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41588,3,463,7,7,36,27,3,0,11,33,0,9,14,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41589,3,298,7,7,48,93,0,1,21,61,0,9,16,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41590,3,614,0,7,69,56,3,1,1,3,0,9,8,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41591,3,51,7,1,90,70,0,5,32,96,0,9,27,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
41592,3,137,7,7,135,89,2,2,23,67,0,9,33,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41593,3,423,7,7,46,44,0,1,17,51,0,9,11,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41594,3,516,7,1,48,42,2,6,5,13,0,9,10,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41595,3,516,7,1,48,42,2,6,5,13,0,9,10,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41596,3,305,7,7,158,70,3,4,9,25,0,9,15,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41597,3,628,7,1,47,47,0,1,17,49,0,9,21,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41598,3,529,7,0,17,14,0,6,14,46,0,9,17,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41600,3,331,7,1,46,44,0,2,27,83,0,9,14,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
41601,3,285,7,1,135,70,2,2,27,81,0,9,24,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41602,3,529,7,7,27,24,2,0,3,11,0,9,17,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41603,3,627,5,1,22,18,3,0,3,11,0,9,3,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41604,3,482,7,1,127,99,0,6,19,59,0,9,9,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41605,3,400,7,1,88,104,0,1,21,65,0,9,15,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41606,3,95,7,2,17,14,0,1,21,63,0,9,25,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41607,2,669,7,7,47,44,0,2,23,67,0,9,8,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41608,3,135,7,7,147,83,0,1,13,39,0,10,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41609,2,659,5,1,78,113,0,0,3,11,0,10,3,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41610,2,51,7,1,95,70,2,6,15,47,0,10,27,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41611,3,672,7,7,139,42,0,6,19,59,0,10,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
41612,3,398,7,7,139,42,0,1,1,5,0,10,18,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41613,3,669,7,7,95,113,0,2,23,67,0,10,8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41614,2,591,7,7,162,116,0,2,23,67,0,10,7,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
41615,3,141,7,7,137,95,0,4,9,25,0,10,29,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41616,2,673,1,4,28,22,0,1,17,51,0,10,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
41617,3,375,0,7,48,42,0,1,17,51,0,10,13,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41618,3,628,7,7,90,70,2,1,17,49,0,10,21,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41619,3,126,7,7,99,44,0,1,21,61,0,10,29,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41620,3,376,7,7,146,94,2,1,1,5,0,10,9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41621,3,670,7,1,111,80,3,0,7,21,0,11,10,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41622,3,401,7,7,17,42,0,0,11,31,0,11,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
41623,3,592,7,1,51,100,0,0,11,31,0,11,7,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41624,3,9,7,7,147,42,2,1,21,63,0,11,32,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41625,3,633,7,7,132,87,3,6,15,45,0,11,23,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41626,3,208,5,7,95,83,0,6,15,43,0,11,25,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41627,3,674,7,7,17,14,0,6,15,43,0,11,8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41628,3,423,7,7,124,47,0,1,17,51,0,11,11,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41629,3,501,7,5,110,113,2,1,21,63,0,11,12,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41631,3,416,7,7,136,151,2,4,9,25,0,12,15,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41632,3,707,7,1,48,114,0,6,19,55,0,12,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
41633,3,621,7,7,61,42,2,1,1,1,0,12,20,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41634,3,326,7,1,15,44,0,1,13,37,0,12,12,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
41635,3,326,7,1,15,44,0,1,13,37,0,12,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41636,3,99,7,7,48,42,0,1,17,53,0,12,27,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41637,3,626,7,7,139,44,0,1,21,63,0,12,8,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41638,2,672,7,0,139,44,0,2,27,81,0,12,11,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
41639,2,705,7,1,57,14,0,2,23,67,0,12,9,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
41640,3,323,7,0,156,113,2,6,19,55,0,12,12,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
